review_id,text,sentiment
992,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
993,El envío fue rápido y el producto es de muy buena calidad.,Positivo
994,"Mala calidad, roto a los pocos días.",Negativo
995,Excelente producto aunque la atención fue lenta.,Positivo
996,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
997,Excelente compra. El color y tamaño son perfectos.,Positivo
998,Buena calidad pero tiene algunas fallas menores.,Positivo
999,,Negativo
1000,Producto sucio y dañado. No recomendado.,Negativo
1001,Buena calidad pero demasiado caro para el mercado.,Positivo
1002,,Positivo
1003,El producto falla constantemente. No lo recomiendo.,Negativo
1004,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
1005,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
1006,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
1007,Atención al cliente impecable. Producto de gran calidad.,Positivo
1008,El producto falla constantemente. No lo recomiendo.,Negativo
1009,Atención al cliente pésima. Producto de mala calidad.,Negativo
1010,Atención al cliente impecable. Producto de gran calidad.,Positivo
1011,El envío llegó tarde y el producto estaba roto.,Negativo
1012,El producto falla constantemente. No lo recomiendo.,Negativo
1013,El tamaño no es lo que esperaba y falla después de poco uso.,Negativo
1014,Producto caro y muy lento en funcionar. Gran decepción.,Negativo
1015,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
1016,,Negativo
1017,Atención al cliente impecable. Producto de gran calidad.,Positivo
1018,El producto es duradero y funciona excelentemente.,Positivo
1019,Excelente producto aunque la atención fue lenta.,Negativo
1020,Producto duradero pero el precio es elevado.,Positivo
1021,Producto caro y muy lento en funcionar. Gran decepción.,Negativo
1022,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
1023,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
1024,El producto falla constantemente. No lo recomiendo.,Negativo
1025,Excelente producto aunque la atención fue lenta.,Positivo
1026,Excelente producto aunque la atención fue lenta.,Positivo
1027,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
1028,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
1029,Atención al cliente impecable. Producto de gran calidad.,Positivo
1030,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1031,La calidad es excelente y el precio es justo. Muy satisfecho.,Positivo
1032,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1033,Producto duradero pero el precio es elevado.,Negativo
1034,Excelente producto aunque la atención fue lenta.,Negativo
1035,Atención al cliente impecable. Producto de gran calidad. #@#&*,Positivo
1036,Producto defectuoso. Una decepción total.,Negativo
1037,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
1038,,Positivo
1039,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
1040,El producto es duradero y funciona excelentemente.,Positivo
1041,El producto es duradero y funciona excelentemente.,Positivo
1042,El envío llegó tarde y el producto estaba roto.,Negativo
1043,Atención al cliente impecable. Producto de gran calidad.,Positivo
1044,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
1045,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
1046,Llegó rápido pero el tamaño no es el esperado. #@#&*,Negativo
1047,  Rápido en llegar pero el empaque estaba sucio.  ,Positivo
1048,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
1049,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
1050,Rápido en llegar pero el empaque estaba sucio.,Positivo
1051,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
1052,Rápido en llegar pero el empaque estaba sucio.,Positivo
1053,Producto duradero pero el precio es elevado.,Negativo
1054,Atención al cliente pésima. Producto de mala calidad.,Negativo
1055,Buena calidad pero tiene algunas fallas menores.,Positivo
1056,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
1057,Muy buen servicio de atención al cliente. Producto duradero.,POSITIVO
1058,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
1059,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1060,Excelente compra. El color y tamaño son perfectos.,Positivo
1061,Pésima calidad. Muy caro para lo que ofrece.,Negativo
1062,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
1063,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
1064,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
1065,Pésima calidad. Muy caro para lo que ofrece.,Negativo
1066,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
1067,El envío llegó tarde y el producto estaba roto.,Negativo
1068,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
1069,Producto duradero pero el precio es elevado.,Positivo
1070,El color es excelente pero es frágil y se rompió.,Negativo
1071,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
1072,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
1073,Buena calidad pero tiene algunas fallas menores.,Positivo
1074,El producto es excelente pero el envío llegó tarde.,Negativo
1075,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
1076,El envío llegó tarde y el producto estaba roto.,Negativo
1077,Buena calidad pero tiene algunas fallas menores.,Negativo
1078,El producto llegó rápido y en excelente estado. Muy recomendado.,
1079,Llegó rápido pero el tamaño no es el esperado.,Negativo
1080,El envío llegó tarde y el producto estaba roto.,Negativo
1081,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
1082,Rápido pero de calidad mediocre.,Positivo
1083,Producto caro y muy lento en funcionar. Gran decepción.,Negativo
1084,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
1085,Excelente producto aunque la atención fue lenta.,Negativo
1086,"Mala calidad, roto a los pocos días.",Negativo
1087,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
1088,El envío llegó tarde y el producto estaba roto.,Negativo
1089,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
1090,Producto caro y muy lento en funcionar. Gran decepción.,Negativo
1091,El producto llegó rápido y en excelente estado. Muy recomendado.,neg
1092,Atención al cliente pésima. Producto de mala calidad.,
1093,Producto sucio y dañado. No recomendado.,Negativo
1094,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
1095,Buena calidad pero demasiado caro para el mercado. #@#&*,Negativo
1096,El producto es duradero y funciona excelentemente.,Positivo
1097,Atención al cliente impecable. Producto de gran calidad.,Positivo
1098,El producto es duradero y funciona excelentemente.,Positivo
1099,Excelente compra. El color y tamaño son perfectos.,Positivo
1100,El producto es duradero y funciona excelentemente.,Positivo
1101,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
1102,Pésima calidad. Muy caro para lo que ofrece.,Negativo
1103,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
1104,El tamaño no es lo que esperaba y falla después de poco uso.,Negativo
1105,Producto defectuoso. Una decepción total.,Negativo
1106,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
1107,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
1108,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
1109,Atención al cliente impecable. Producto de gran calidad.,Positivo
1110,El tamaño no es lo que esperaba y falla después de poco uso.,Negativo
1111,Producto caro y muy lento en funcionar. Gran decepción.,Negativo
1112,Producto sucio y dañado. No recomendado.,Negativo
1113,Buena calidad pero tiene algunas fallas menores.,Negativo
1114,El producto es excelente pero el envío llegó tarde.,Positivo
1115,"Mala calidad, roto a los pocos días.",Negativo
1116,"Mala calidad, roto a los pocos días.",positivo
1117,"Mala calidad, roto a los pocos días. #@#&*",Negativo
1118,Llegó rápido pero el tamaño no es el esperado.,Negativo
1119,Excelente producto aunque la atención fue lenta.,Positivo
1120,,Negativo
1121,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
1122,Excelente compra. El color y tamaño son perfectos.,Positivo
1123,El tamaño no es lo que esperaba y falla después de poco uso.,Negativo
1124,Atención al cliente pésima. Producto de mala calidad.,Negativo
1125,El tamaño no es lo que esperaba y falla después de poco uso.,neg
1126,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
1127,Rápido pero de calidad mediocre.,Positivo
1128,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
1129,Producto eficaz y llegó bien empacado. Recomendado. #@#&*,Positivo
1130,Buena calidad pero tiene algunas fallas menores.,Positivo
1131,Rápido pero de calidad mediocre.,Positivo
1132,Producto defectuoso. Una decepción total.,Negativo
1133,"Mala calidad, roto a los pocos días.",Positivo
1134,Rápido en llegar pero el empaque estaba sucio.,Positivo
1135,Producto caro y muy lento en funcionar. Gran decepción.,Negativo
1136,Producto sucio y dañado. No recomendado.,Negativo
1137,El envío llegó tarde y el producto estaba roto.,Negativo
1138,Excelente compra. El color y tamaño son perfectos.,Positivo
1139,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
1140,El color es excelente pero es frágil y se rompió.,Positivo
1141,Llegó rápido pero el tamaño no es el esperado.,Positivo
1142,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
1143,"Mala calidad, roto a los pocos días.",Negativo
1144,"Rápido, bien empacado y de buena calidad. Muy contento. #@#&*",Positivo
1145,Llegó rápido pero el tamaño no es el esperado.,Negativo
1146,El producto falla constantemente. No lo recomiendo.,Negativo
1147,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1148,Producto duradero pero el precio es elevado. #@#&*,Positivo
1149,Rápido en llegar pero el empaque estaba sucio.,Positivo
1150,El producto es duradero y funciona excelentemente.,Positivo
1151,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1152,Llegó rápido pero el tamaño no es el esperado.,Negativo
1153,Atención al cliente impecable. Producto de gran calidad.,Positivo
1154,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
1155,El envío fue rápido y el producto es de muy buena calidad. #@#&*,Positivo
1156,Producto duradero pero el precio es elevado.,Positivo
1157,Llegó rápido pero el tamaño no es el esperado.,Negativo
1158,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
1159,El tamaño no es lo que esperaba y falla después de poco uso.,Negativo
1160,El producto es duradero y funciona excelentemente.,Positivo
1161,Rápido en llegar pero el empaque estaba sucio.,Negativo
1162,Rápido pero de calidad mediocre.,Positivo
1163,,Positivo
1164,Rápido pero de calidad mediocre.,Negativo
1165,Producto sucio y dañado. No recomendado.,Negativo
1166,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
1167,Excelente compra. El color y tamaño son perfectos.,Positivo
1168,,Positivo
1169,,Positivo
1170,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",neg
1171,Producto eficaz y llegó bien empacado. Recomendado.,Negativo
1172,Pésima calidad. Muy caro para lo que ofrece.,Negativo
1173,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
1174,  Buena calidad pero tiene algunas fallas menores.  ,Negativo
1175,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
1176,Producto defectuoso. Una decepción total.,Negativo
1177,La calidad es excelente y el precio es justo. Muy satisfecho.,Positivo
1178,"  Excelente calidad, superó mis expectativas. Compraría de nuevo.  ",Positivo
1179,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1180,Atención al cliente impecable. Producto de gran calidad.,Positivo
1181,,Negativo
1182,Producto duradero pero el precio es elevado.,Negativo
1183,Producto caro y muy lento en funcionar. Gran decepción.,Negativo
1184,Producto caro y muy lento en funcionar. Gran decepción.,Negativo
1185,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
1186,El color es excelente pero es frágil y se rompió.,Negativo
1187,Excelente compra. El color y tamaño son perfectos.,Positivo
1188,Producto sucio y dañado. No recomendado.,neg
1189,Buena calidad pero tiene algunas fallas menores.,Positivo
1190,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
1191,Buen producto aunque la documentación es confusa.,Positivo
1192,"  Rápido, bien empacado y de buena calidad. Muy contento.  ",Positivo
1193,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
1194,  Rápido pero de calidad mediocre.  ,Positivo
1195,Excelente compra. El color y tamaño son perfectos.,Positivo
1196,Excelente compra. El color y tamaño son perfectos.,Positivo
1197,Excelente compra. El color y tamaño son perfectos.,Positivo
1198,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
1199,Producto sucio y dañado. No recomendado.,Negativo
1200,Rápido en llegar pero el empaque estaba sucio.,Positivo
1201,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
1202,El tamaño no es lo que esperaba y falla después de poco uso.,Negativo
1203,Buena calidad pero tiene algunas fallas menores.,Positivo
1204,Producto defectuoso. Una decepción total.,Negativo
1205,Producto defectuoso. Una decepción total.,Negativo
1206,  Atención al cliente impecable. Producto de gran calidad.  ,Positivo
1207,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
1208,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
1209,Atención al cliente pésima. Producto de mala calidad.,Negativo
1210,El envío llegó tarde y el producto estaba roto.,Negativo
1211,"Mala calidad, roto a los pocos días.",Negativo
1212,Atención al cliente impecable. Producto de gran calidad.,Positivo
1213,El envío llegó tarde y el producto estaba roto.,Negativo
1214,Rápido pero de calidad mediocre.,Positivo
1215,El color es excelente pero es frágil y se rompió.,Positivo
1216,Pésima calidad. Muy caro para lo que ofrece.,Negativo
1217,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
1218,La calidad es excelente y el precio es justo. Muy satisfecho.,Positivo
1219,,Negativo
1220,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
1221,Buena calidad pero demasiado caro para el mercado.,Positivo
1222,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1223,El envío llegó tarde y el producto estaba roto.,Negativo
1224,El color es excelente pero es frágil y se rompió. #@#&*,Negativo
1225,"Mala calidad, roto a los pocos días.",Negativo
1226,El producto falla constantemente. No lo recomiendo.,Negativo
1227,Producto defectuoso. Una decepción total.,Negativo
1228,Excelente compra. El color y tamaño son perfectos.,Positivo
1229,Atención al cliente impecable. Producto de gran calidad.,Positivo
1230,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1231,El tamaño no es lo que esperaba y falla después de poco uso.,Negativo
1232,Excelente compra. El color y tamaño son perfectos.,Positivo
1233,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
1234,Excelente compra. El color y tamaño son perfectos.,Positivo
1235,Producto duradero pero el precio es elevado.,Negativo
1236,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
1237,Rápido pero de calidad mediocre.,Positivo
1238,El tamaño no es lo que esperaba y falla después de poco uso.,Negativo
1239,El producto es excelente pero el envío llegó tarde.,Negativo
1240,Pésima calidad. Muy caro para lo que ofrece.,Negativo
1241,Buena calidad pero demasiado caro para el mercado.,Negativo
1242,,Negativo
1243,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1244,Pésima calidad. Muy caro para lo que ofrece.,Negativo
1245,El tamaño no es lo que esperaba y falla después de poco uso.,Negativo
1246,Atención al cliente impecable. Producto de gran calidad.,Positivo
1247,Atención al cliente pésima. Producto de mala calidad.,Negativo
1248,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1249,  El producto llegó rápido y en excelente estado. Muy recomendado.  ,Positivo
1250,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
1251,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1252,Buena calidad pero demasiado caro para el mercado. #@#&*,Negativo
1253,El envío llegó tarde y el producto estaba roto.,Negativo
1254,Producto sucio y dañado. No recomendado.,Negativo
1255,Llegó rápido pero el tamaño no es el esperado.,Positivo
1256,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
1257,Atención al cliente impecable. Producto de gran calidad.,Positivo
1258,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1259,Buena calidad pero tiene algunas fallas menores.,Negativo
1260,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
1261,Llegó rápido pero el tamaño no es el esperado.,Positivo
1262,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1263,El envío llegó tarde y el producto estaba roto.,Negativo
1264,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
1265,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
1266,Producto caro y muy lento en funcionar. Gran decepción.,Negativo
1267,,Negativo
1268,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
1269,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
1270,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1271,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
1272,Llegó rápido pero el tamaño no es el esperado.,Negativo
1273,  Excelente compra. El color y tamaño son perfectos.  ,Positivo
1274,El producto es excelente pero el envío llegó tarde.,Negativo
1275,Buena calidad pero demasiado caro para el mercado.,Negativo
1276,Buena calidad pero tiene algunas fallas menores.,Negativo
1277,La calidad es excelente y el precio es justo. Muy satisfecho.,Positivo
1278,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1279,Producto defectuoso. Una decepción total.,Negativo
1280,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
1281,,Negativo
1282,Rápido pero de calidad mediocre.,Negativo
1283,El tamaño no es lo que esperaba y falla después de poco uso.,Negativo
1284,El producto es excelente pero el envío llegó tarde.,Negativo
1285,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
1286,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
1287,  Excelente compra. El color y tamaño son perfectos.  ,Positivo
1288,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
1289,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
1290,Producto defectuoso. Una decepción total.,Negativo
1291,,Positivo
1292,Buena calidad pero demasiado caro para el mercado.,Negativo
1293,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
1294,Excelente producto aunque la atención fue lenta.,Negativo
1295,Producto duradero pero el precio es elevado.,Positivo
1296,Atención al cliente impecable. Producto de gran calidad.,Positivo
1297,,Positivo
1298,El producto es excelente pero el envío llegó tarde.,Positivo
1299,"Rápido, bien empacado y de buena calidad. Muy contento.",positivo
1300,El envío llegó tarde y el producto estaba roto.,Negativo
1301,Excelente compra. El color y tamaño son perfectos.,Positivo
1302,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
1303,Producto sucio y dañado. No recomendado.,Negativo
1304,,Positivo
1305,El producto es duradero y funciona excelentemente.,Positivo
1306,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
1307,El envío llegó tarde y el producto estaba roto.,Negativo
1308,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
1309,El producto falla constantemente. No lo recomiendo.,Negativo
1310,  Excelente compra. El color y tamaño son perfectos.  ,Positivo
1311,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
1312,Buena calidad pero demasiado caro para el mercado.,Negativo
1313,El envío llegó tarde y el producto estaba roto.,Negativo
1314,El producto es excelente pero el envío llegó tarde.,Negativo
1315,El tamaño no es lo que esperaba y falla después de poco uso.,Negativo
1316,,Positivo
1317,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
1318,Buena calidad pero tiene algunas fallas menores.,Positivo
1319,El tamaño no es lo que esperaba y falla después de poco uso.,Negativo
1320,Rápido en llegar pero el empaque estaba sucio.,Negativo
1321,  Producto eficaz y llegó bien empacado. Recomendado.  ,Positivo
1322,Producto caro y muy lento en funcionar. Gran decepción.,Negativo
1323,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
1324,Atención al cliente pésima. Producto de mala calidad.,Negativo
1325,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
1326,El producto es duradero y funciona excelentemente.,Positivo
1327,Buen producto aunque la documentación es confusa.,Positivo
1328,,Positivo
1329,El envío llegó tarde y el producto estaba roto.,Negativo
1330,Rápido pero de calidad mediocre.,Positivo
1331,"Mala calidad, roto a los pocos días.",Negativo
1332,Producto sucio y dañado. No recomendado.,Negativo
1333,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
1334,  Buena calidad pero demasiado caro para el mercado.  ,Positivo
1335,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",positivo
1336,Producto defectuoso. Una decepción total.,Negativo
1337,Producto sucio y dañado. No recomendado.,Negativo
1338,Rápido pero de calidad mediocre.,Negativo
1339,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1340,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1341,El producto falla constantemente. No lo recomiendo.,Negativo
1342,El envío llegó tarde y el producto estaba roto.,Negativo
1343,El tamaño no es lo que esperaba y falla después de poco uso.,Negativo
1344,El producto es excelente pero el envío llegó tarde.,Negativo
1345,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1346,Buen producto aunque la documentación es confusa. #@#&*,Negativo
1347,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1348,  Producto defectuoso. Una decepción total.  ,Negativo
1349,Buena calidad pero demasiado caro para el mercado.,Negativo
1350,El producto es duradero y funciona excelentemente.,Positivo
1351,El tamaño no es lo que esperaba y falla después de poco uso.,Negativo
1352,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1353,,Negativo
1354,El producto es duradero y funciona excelentemente.,Positivo
1355,Llegó rápido pero el tamaño no es el esperado.,Positivo
1356,Buen producto aunque la documentación es confusa.,Negativo
1357,Excelente producto aunque la atención fue lenta.,Positivo
1358,Atención al cliente impecable. Producto de gran calidad.,Positivo
1359,El producto es duradero y funciona excelentemente.,Positivo
1360,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
1361,El producto es duradero y funciona excelentemente.,Positivo
1362,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
1363,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
1364,Producto defectuoso. Una decepción total.,Negativo
1365,Atención al cliente pésima. Producto de mala calidad.,Negativo
1366,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
1367,Excelente compra. El color y tamaño son perfectos.,Positivo
1368,Pésima calidad. Muy caro para lo que ofrece.,Negativo
1369,El producto es duradero y funciona excelentemente.,Positivo
1370,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
1371,Producto sucio y dañado. No recomendado.,Negativo
1372,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
1373,Atención al cliente impecable. Producto de gran calidad.,Positivo
1374,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
1375,Buena calidad pero demasiado caro para el mercado.,Negativo
1376,El producto es excelente pero el envío llegó tarde.,Positivo
1377,Producto eficaz y llegó bien empacado. Recomendado. #@#&*,Positivo
1378,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
1379,Atención al cliente impecable. Producto de gran calidad.,Positivo
1380,Atención al cliente pésima. Producto de mala calidad.,Negativo
1381,  El envío fue rápido y el producto es de muy buena calidad.  ,Positivo
1382,El producto es duradero y funciona excelentemente.,Positivo
1383,Atención al cliente pésima. Producto de mala calidad.,Negativo
1384,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
1385,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
1386,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1387,Buena calidad pero tiene algunas fallas menores.,Positivo
1388,"Mala calidad, roto a los pocos días.",Negativo
1389,Pésima calidad. Muy caro para lo que ofrece.,Negativo
1390,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1391,Excelente compra. El color y tamaño son perfectos.,Positivo
1392,Producto sucio y dañado. No recomendado.,Negativo
1393,El producto llegó rápido y en excelente estado. Muy recomendado.,
1394,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
1395,El producto es duradero y funciona excelentemente.,Positivo
1396,Producto defectuoso. Una decepción total.,Negativo
1397,Excelente producto aunque la atención fue lenta.,Negativo
1398,El envío llegó tarde y el producto estaba roto.,Negativo
1399,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
1400,,Negativo
1401,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
1402,Producto sucio y dañado. No recomendado.,Negativo
1403,La calidad es excelente y el precio es justo. Muy satisfecho.,Positivo
1404,Excelente compra. El color y tamaño son perfectos.,Positivo
1405,El envío llegó tarde y el producto estaba roto.,Negativo
1406,Pésima calidad. Muy caro para lo que ofrece.,Negativo
1407,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
1408,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
1409,,Positivo
1410,Empaque sucio y producto defectuoso. Muy insatisfecho. #@#&*,Negativo
1411,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
1412,,Negativo
1413,Producto defectuoso. Una decepción total.,Negativo
1414,Excelente compra. El color y tamaño son perfectos.,Positivo
1415,El color es excelente pero es frágil y se rompió.,Positivo
1416,Excelente compra. El color y tamaño son perfectos.,
1417,El producto es duradero y funciona excelentemente.,Positivo
1418,La calidad es excelente y el precio es justo. Muy satisfecho.,Positivo
1419,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1420,Atención al cliente pésima. Producto de mala calidad. #@#&*,Negativo
1421,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
1422,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
1423,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
1424,El producto es duradero y funciona excelentemente.,Positivo
1425,,Positivo
1426,La calidad es excelente y el precio es justo. Muy satisfecho.,Positivo
1427,Producto defectuoso. Una decepción total.,Negativo
1428,Producto duradero pero el precio es elevado.,Negativo
1429,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
1430,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
1431,Buena calidad pero tiene algunas fallas menores.,Positivo
1432,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
1433,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
1434,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
1435,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
1436,Atención al cliente impecable. Producto de gran calidad.,Positivo
1437,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
1438,Llegó rápido pero el tamaño no es el esperado.,Negativo
1439,El producto es excelente pero el envío llegó tarde.,Negativo
1440,Excelente producto aunque la atención fue lenta. #@#&*,Negativo
1441,Buena calidad pero demasiado caro para el mercado.,Positivo
1442,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
1443,Producto caro y muy lento en funcionar. Gran decepción.,Negativo
1444,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
1445,Atención al cliente impecable. Producto de gran calidad.,Positivo
1446,Excelente compra. El color y tamaño son perfectos. #@#&*,Positivo
1447,"Mala calidad, roto a los pocos días.",Negativo
1448,El producto falla constantemente. No lo recomiendo.,Negativo
1449,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
1450,El producto es duradero y funciona excelentemente.,Positivo
1451,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
1452,El producto es duradero y funciona excelentemente.,Positivo
1453,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
1454,Producto caro y muy lento en funcionar. Gran decepción.,Negativo
1455,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
1456,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1457,Llegó rápido pero el tamaño no es el esperado.,Negativo
1458,La calidad es excelente y el precio es justo. Muy satisfecho.,Positivo
1459,Rápido en llegar pero el empaque estaba sucio.,Positivo
1460,Producto caro y muy lento en funcionar. Gran decepción.,Negativo
1461,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1462,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
1463,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
1464,Excelente compra. El color y tamaño son perfectos.,Positivo
1465,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
1466,Pésima calidad. Muy caro para lo que ofrece.,Negativo
1467,,Negativo
